

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 332,16мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               329.540000                 -0.445140
1.645200               325.510000                 -0.708040
2.467700               321.560000                 -0.925690
3.290300               317.600000                 -1.142100
4.112900               313.560000                 -1.423700
4.935500               309.150000                 -1.738200
5.758000               305.130000                 -2.102700
6.580600               301.030000                 -2.489100
7.403200               296.790000                 -2.628300
8.225800               292.960000                 -2.978500
9.048300               288.740000                 -3.360400
9.870900               284.750000                 -3.721400
10.693500               280.770000                 -4.102600
11.516100               276.790000                 -4.385400
12.338600               272.410000                 -5.065900
13.161200               268.130000                 -5.191100
13.983800               263.930000                 -5.388400
14.806400               260.220000                 -5.710300
15.629000               256.320000                 -6.557300
16.451500               252.130000                 -6.258500
17.274100               248.000000                 -6.730900
18.096700               243.830000                 -6.909900
18.919300               239.530000                 -7.033200
19.741800               235.470000                 -6.775400
20.564400               230.940000                 -7.406500
21.387000               227.100000                 -6.892200
22.209600               223.100000                 -7.129300
23.032100               219.380000                 -7.599800
23.854700               214.980000                 -8.038800
24.677300               210.750000                 -7.910100
25.499900               206.960000                 -7.586000
26.322400               202.660000                 -7.857000
27.145000               198.650000                 -7.672600
27.967600               194.240000                 -7.713600
28.790200               190.410000                 -7.459300
29.612700               186.330000                 -7.176000
30.435300               182.130000                 -7.704000
31.257900               178.130000                 -7.867400
32.080500               173.790000                 -7.805400
32.903100               169.770000                 -7.702800
33.725600               165.780000                 -7.589700
34.548200               161.520000                 -7.120200
35.370800               157.160000                 -8.059700
36.193400               152.790000                 -8.265800
37.015900               148.820000                 -8.021800
37.838500               144.760000                 -8.227400
38.661100               141.090000                 -7.749600
39.483700               137.020000                 -7.307400
40.306200               132.740000                 -7.724000
41.128800               128.580000                 -8.228900
41.951400               124.510000                 -8.299500
42.774000               120.320000                 -8.494000
43.596500               116.110000                 -8.480900
44.419100               112.010000                 -8.134900
45.241700               108.320000                 -7.337400
46.064300               104.160000                 -7.166900
46.886900               100.090000                 -7.039000
47.709400               95.763000                 -8.469600
48.532000               91.740000                 -7.674300
49.354600               87.475000                 -8.331200
50.177200               83.476000                 -7.730600
50.999700               79.160000                 -7.840500
51.822300               74.909000                 -7.919700
52.644900               71.030000                 -7.596600
53.467500               66.987000                 -8.114800
54.290000               62.974000                 -7.780300
55.112600               58.843000                 -7.900800
55.935200               54.605000                 -7.921000
56.757800               50.717000                 -7.912300
57.580300               46.535000                 -7.873000
58.402900               42.337000                 -7.487900
59.225500               38.222000                 -7.566800
60.048100               34.138000                 -7.500700
60.870600               30.039000                 -7.774900
61.693200               25.901000                 -7.828000
62.515800               21.669000                 -8.186600
63.338400               17.468000                 -8.408400
64.161000               13.534000                 -8.571500
64.983500               9.460400                 -7.613800
65.806100               5.158500                 -8.154400
66.628700               1.048300                 -8.500100
67.451300               -3.230400                 -7.842500
68.273800               -7.349800                 -7.816400
69.096400               -11.432000                 -7.997000
69.919000               -15.379000                 -8.399500
70.741600               -19.163000                 -8.562400
71.564100               -23.391000                 -8.508300
72.386700               -27.351000                 -8.777500
73.209300               -31.893000                 -7.575900
74.031900               -35.689000                 -8.178400
74.854400               -39.483000                 -8.127500
75.677000               -43.683000                 -8.414600
76.499600               -48.221000                 -7.789600
77.322200               -52.183000                 -7.427900
78.144800               -56.372000                 -7.694700
78.967300               -60.050000                 -8.118000
