

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 336,35мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               333.710000                 -0.320940
1.645200               329.690000                 -0.544250
2.467700               325.650000                 -0.728700
3.290300               321.700000                 -0.912650
4.112900               317.760000                 -1.108900
4.935500               313.650000                 -1.321100
5.758000               309.480000                 -1.534100
6.580600               305.020000                 -1.822600
7.403200               300.960000                 -2.173800
8.225800               296.710000                 -2.436000
9.048300               293.030000                 -2.649900
9.870900               288.950000                 -2.971100
10.693500               284.790000                 -3.257800
11.516100               280.770000                 -3.715800
12.338600               276.870000                 -3.860100
13.161200               272.620000                 -4.147600
13.983800               268.360000                 -4.515100
14.806400               264.240000                 -4.652000
15.629000               260.300000                 -4.980900
16.451500               256.250000                 -5.083200
17.274100               252.100000                 -5.111700
18.096700               247.990000                 -5.651000
18.919300               243.980000                 -5.959400
19.741800               239.940000                 -6.008600
20.564400               235.630000                 -6.360800
21.387000               231.380000                 -6.064700
22.209600               227.230000                 -5.978100
23.032100               223.340000                 -6.165800
23.854700               219.390000                 -6.304200
24.677300               215.330000                 -6.377300
25.499900               211.090000                 -6.296800
26.322400               206.920000                 -6.403600
27.145000               202.850000                 -6.898900
27.967600               198.770000                 -6.603500
28.790200               194.450000                 -6.581100
29.612700               190.150000                 -6.565100
30.435300               186.360000                 -6.701100
31.257900               182.380000                 -6.180300
32.080500               178.480000                 -6.494800
32.903100               173.920000                 -6.730400
33.725600               169.900000                 -7.119200
34.548200               165.910000                 -6.627800
35.370800               161.630000                 -6.573000
36.193400               157.410000                 -6.690100
37.015900               152.930000                 -6.894700
37.838500               148.930000                 -6.778900
38.661100               145.030000                 -6.641600
39.483700               141.330000                 -6.424500
40.306200               137.280000                 -6.734600
41.128800               132.940000                 -6.784800
41.951400               128.950000                 -6.476400
42.774000               124.860000                 -7.053600
43.596500               120.630000                 -6.894200
44.419100               116.340000                 -6.569100
45.241700               112.350000                 -6.787200
46.064300               108.200000                 -6.548400
46.886900               104.400000                 -6.711500
47.709400               100.220000                 -6.478300
48.532000               95.952000                 -6.600300
49.354600               91.837000                 -6.439700
50.177200               87.658000                 -6.743000
50.999700               83.811000                 -6.733100
51.822300               79.465000                 -6.579200
52.644900               75.087000                 -6.698200
53.467500               70.921000                 -6.740000
54.290000               67.303000                 -6.884100
55.112600               63.211000                 -6.793400
55.935200               59.078000                 -6.999700
56.757800               54.822000                 -6.411200
57.580300               50.782000                 -6.428700
58.402900               46.560000                 -6.711500
59.225500               42.388000                 -6.828800
60.048100               38.264000                 -6.453200
60.870600               34.078000                 -6.851700
61.693200               30.247000                 -7.098300
62.515800               26.280000                 -6.367700
63.338400               22.036000                 -6.360500
64.161000               17.695000                 -6.459900
64.983500               13.587000                 -6.917600
65.806100               9.739800                 -7.206000
66.628700               5.523300                 -6.687600
67.451300               1.270000                 -7.085500
68.273800               -2.764000                 -6.780300
69.096400               -7.084300                 -6.609900
69.919000               -11.091000                 -6.560500
70.741600               -15.399000                 -6.414900
71.564100               -19.371000                 -6.734800
72.386700               -23.590000                 -6.426200
73.209300               -27.610000                 -6.526000
74.031900               -31.448000                 -6.563200
74.854400               -35.678000                 -7.061900
75.677000               -39.675000                 -6.822900
76.499600               -43.963000                 -7.036300
77.322200               -48.133000                 -6.893500
78.144800               -52.419000                 -6.946300
78.967300               -56.453000                 -7.214400
