

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 334,24мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               331.750000                 -0.358570
1.645200               327.600000                 -0.595890
2.467700               323.620000                 -0.817970
3.290300               319.580000                 -1.021100
4.112900               315.700000                 -1.189300
4.935500               311.430000                 -1.511700
5.758000               307.060000                 -1.808300
6.580600               302.900000                 -2.025500
7.403200               298.970000                 -2.375200
8.225800               294.680000                 -2.631700
9.048300               290.900000                 -2.849100
9.870900               286.750000                 -3.141000
10.693500               282.670000                 -3.524900
11.516100               278.830000                 -3.768700
12.338600               274.790000                 -4.074100
13.161200               270.480000                 -4.353500
13.983800               266.430000                 -4.800100
14.806400               262.190000                 -5.307900
15.629000               258.080000                 -5.275000
16.451500               254.150000                 -5.329800
17.274100               249.920000                 -5.267400
18.096700               246.000000                 -5.836900
18.919300               241.990000                 -5.616100
19.741800               237.820000                 -5.705100
20.564400               233.280000                 -6.144600
21.387000               229.070000                 -6.190600
22.209600               225.190000                 -6.241000
23.032100               221.140000                 -6.134000
23.854700               217.360000                 -6.756500
24.677300               213.160000                 -6.494600
25.499900               209.060000                 -6.544500
26.322400               204.820000                 -6.675600
27.145000               200.720000                 -6.971200
27.967600               196.530000                 -7.298500
28.790200               192.230000                 -6.867900
29.612700               188.240000                 -6.919000
30.435300               184.280000                 -6.770700
31.257900               180.250000                 -7.215400
32.080500               176.080000                 -6.779600
32.903100               171.880000                 -6.745900
33.725600               167.820000                 -6.079900
34.548200               163.750000                 -6.185400
35.370800               159.420000                 -7.114300
36.193400               155.190000                 -6.817000
37.015900               150.800000                 -6.620500
37.838500               147.000000                 -6.848000
38.661100               143.210000                 -6.533200
39.483700               139.410000                 -6.622000
40.306200               134.990000                 -6.770700
41.128800               130.990000                 -7.079400
41.951400               126.630000                 -7.209500
42.774000               122.740000                 -7.229400
43.596500               118.490000                 -6.593400
44.419100               114.180000                 -7.131500
45.241700               110.320000                 -6.548200
46.064300               106.210000                 -7.253300
46.886900               102.190000                 -7.038100
47.709400               97.896000                 -7.050900
48.532000               93.816000                 -6.770000
49.354600               89.911000                 -7.049600
50.177200               85.605000                 -7.251800
50.999700               81.578000                 -7.296800
51.822300               77.059000                 -6.603700
52.644900               72.990000                 -6.953000
53.467500               69.051000                 -6.932800
54.290000               65.149000                 -7.174800
55.112600               60.893000                 -6.671400
55.935200               56.861000                 -6.464600
56.757800               52.717000                 -6.507100
57.580300               48.623000                 -7.052800
58.402900               44.492000                 -6.699900
59.225500               40.294000                 -6.631500
60.048100               36.262000                 -6.416400
60.870600               32.094000                 -6.958600
61.693200               28.005000                 -6.877500
62.515800               24.035000                 -7.229200
63.338400               19.821000                 -7.738200
64.161000               15.651000                 -7.491100
64.983500               11.677000                 -7.345200
65.806100               7.518400                 -7.286700
66.628700               3.158800                 -7.260100
67.451300               -0.930560                 -6.929100
68.273800               -5.218500                 -7.037600
69.096400               -9.273300                 -7.232600
69.919000               -13.497000                 -6.956200
70.741600               -17.443000                 -6.875300
71.564100               -21.512000                 -6.748100
72.386700               -25.652000                 -7.029500
73.209300               -29.769000                 -6.772900
74.031900               -33.939000                 -6.715400
74.854400               -37.784000                 -6.838900
75.677000               -41.631000                 -6.514500
76.499600               -46.009000                 -7.167200
77.322200               -50.225000                 -6.818700
78.144800               -54.372000                 -6.823600
78.967300               -58.422000                 -7.037600
