

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 335,42мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               332.950000                 -0.344300
1.645200               328.810000                 -0.605980
2.467700               324.560000                 -0.856830
3.290300               320.860000                 -1.090700
4.112900               316.900000                 -1.393700
4.935500               312.850000                 -1.687300
5.758000               308.390000                 -2.054800
6.580600               304.130000                 -2.399300
7.403200               300.190000                 -2.839000
8.225800               296.040000                 -3.250000
9.048300               292.390000                 -3.594300
9.870900               287.880000                 -3.927800
10.693500               283.990000                 -4.433700
11.516100               279.710000                 -4.846300
12.338600               275.780000                 -5.417600
13.161200               271.610000                 -5.711500
13.983800               267.570000                 -6.170200
14.806400               263.290000                 -6.520900
15.629000               259.390000                 -7.083800
16.451500               255.480000                 -7.614500
17.274100               251.190000                 -7.956900
18.096700               247.080000                 -7.834900
18.919300               242.930000                 -8.235000
19.741800               238.750000                 -8.622600
20.564400               234.420000                 -9.005800
21.387000               230.170000                 -9.245300
22.209600               225.840000                 -9.080300
23.032100               222.020000                 -8.997200
23.854700               218.130000                 -9.318800
24.677300               214.160000                 -9.874900
25.499900               210.040000                 -9.547500
26.322400               206.070000                 -9.655000
27.145000               202.040000                 -10.139000
27.967600               197.750000                 -10.471000
28.790200               193.560000                 -10.315000
29.612700               189.500000                 -9.903900
30.435300               185.480000                 -9.685000
31.257900               181.580000                 -10.202000
32.080500               177.360000                 -9.660900
32.903100               173.080000                 -10.068000
33.725600               168.940000                 -9.648400
34.548200               164.970000                 -10.092000
35.370800               160.670000                 -10.295000
36.193400               156.490000                 -10.102000
37.015900               152.060000                 -10.385000
37.838500               148.180000                 -10.401000
38.661100               144.340000                 -10.300000
39.483700               140.350000                 -10.450000
40.306200               136.140000                 -9.727300
41.128800               132.130000                 -11.101000
41.951400               127.920000                 -10.405000
42.774000               123.850000                 -10.462000
43.596500               119.740000                 -10.371000
44.419100               115.660000                 -9.973500
45.241700               111.350000                 -10.268000
46.064300               107.350000                 -10.357000
46.886900               103.490000                 -10.162000
47.709400               99.328000                 -9.753100
48.532000               95.079000                 -9.953800
49.354600               90.969000                 -9.559400
50.177200               86.776000                 -9.576800
50.999700               82.647000                 -10.513000
51.822300               78.428000                 -10.491000
52.644900               74.018000                 -10.517000
53.467500               70.367000                 -10.190000
54.290000               66.319000                 -10.021000
55.112600               62.285000                 -10.416000
55.935200               58.180000                 -10.088000
56.757800               53.936000                 -10.954000
57.580300               49.770000                 -10.486000
58.402900               45.731000                 -10.185000
59.225500               41.610000                 -10.572000
60.048100               37.382000                 -10.967000
60.870600               33.329000                 -10.827000
61.693200               29.282000                 -10.621000
62.515800               25.151000                 -10.443000
63.338400               21.174000                 -10.220000
64.161000               16.785000                 -10.273000
64.983500               12.649000                 -10.528000
65.806100               8.552900                 -10.296000
66.628700               4.632000                 -10.207000
67.451300               0.360220                 -10.118000
68.273800               -3.946200                 -10.097000
69.096400               -8.005600                 -10.549000
69.919000               -12.065000                 -10.377000
70.741600               -16.256000                 -10.102000
71.564100               -20.212000                 -10.137000
72.386700               -24.349000                 -10.404000
73.209300               -28.679000                 -10.073000
74.031900               -32.757000                 -10.068000
74.854400               -36.447000                 -10.075000
75.677000               -40.571000                 -9.848100
76.499600               -44.759000                 -10.310000
77.322200               -48.858000                 -10.440000
78.144800               -53.294000                 -10.245000
78.967300               -57.164000                 -10.426000
