

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 296,85мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               294.150000                 -0.256010
1.645200               290.140000                 -0.419310
2.467700               285.950000                 -0.555560
3.290300               281.770000                 -0.699180
4.112900               277.780000                 -0.786980
4.935500               273.820000                 -0.860510
5.758000               269.750000                 -0.963560
6.580600               265.590000                 -1.053100
7.403200               261.300000                 -1.157600
8.225800               257.160000                 -1.144600
9.048300               253.350000                 -1.131500
9.870900               249.210000                 -1.137400
10.693500               245.220000                 -1.228400
11.516100               241.250000                 -1.347200
12.338600               237.160000                 -1.437200
13.161200               233.250000                 -1.486700
13.983800               228.740000                 -1.587700
14.806400               224.570000                 -1.688600
15.629000               220.670000                 -1.694200
16.451500               216.540000                 -1.615000
17.274100               212.530000                 -1.784700
18.096700               208.430000                 -1.799000
18.919300               204.460000                 -1.872300
19.741800               200.450000                 -1.942900
20.564400               196.470000                 -1.849400
21.387000               191.950000                 -1.840800
22.209600               187.720000                 -1.706300
23.032100               183.890000                 -1.810100
23.854700               180.020000                 -1.711400
24.677300               175.990000                 -1.774100
25.499900               171.680000                 -1.754000
26.322400               167.620000                 -1.763600
27.145000               163.660000                 -1.680400
27.967600               159.330000                 -1.863200
28.790200               154.810000                 -1.978500
29.612700               150.640000                 -1.786700
30.435300               146.530000                 -1.954200
31.257900               142.660000                 -1.863700
32.080500               138.750000                 -1.775100
32.903100               134.630000                 -1.768500
33.725600               130.600000                 -1.628800
34.548200               126.330000                 -1.615800
35.370800               122.480000                 -1.667200
36.193400               118.540000                 -1.814700
37.015900               114.050000                 -1.792800
37.838500               109.740000                 -1.710000
38.661100               106.020000                 -1.879900
39.483700               101.970000                 -1.855600
40.306200               97.862000                 -1.688100
41.128800               93.548000                 -1.830200
41.951400               89.720000                 -1.732800
42.774000               85.379000                 -2.022100
43.596500               81.329000                 -1.817900
44.419100               76.923000                 -1.918300
45.241700               72.607000                 -2.012200
46.064300               68.839000                 -1.838600
46.886900               64.821000                 -1.947800
47.709400               61.048000                 -1.719800
48.532000               56.621000                 -1.696700
49.354600               52.742000                 -1.859700
50.177200               48.461000                 -1.800200
50.999700               44.316000                 -1.788700
51.822300               40.084000                 -2.041700
52.644900               35.895000                 -2.004600
53.467500               31.889000                 -1.763300
54.290000               27.850000                 -1.740700
55.112600               23.908000                 -1.861900
55.935200               19.648000                 -1.775100
56.757800               15.547000                 -1.833400
57.580300               11.400000                 -1.755500
58.402900               7.347500                 -1.736800
59.225500               3.248900                 -1.834600
60.048100               -1.027500                 -1.908700
60.870600               -5.026900                 -1.778600
61.693200               -9.120900                 -1.553300
62.515800               -13.342000                 -1.595800
63.338400               -17.505000                 -1.576700
64.161000               -21.768000                 -1.645000
64.983500               -25.913000                 -1.645500
65.806100               -29.924000                 -1.555300
66.628700               -34.082000                 -1.589500
67.451300               -37.938000                 -1.670100
68.273800               -41.855000                 -1.609400
69.096400               -46.212000                 -1.615500
69.919000               -50.361000                 -1.675000
70.741600               -54.594000                 -1.731600
71.564100               -58.614000                 -1.929600
72.386700               -62.673000                 -1.778300
73.209300               -66.790000                 -1.805400
74.031900               -70.815000                 -1.774100
74.854400               -74.951000                 -1.822800
75.677000               -78.615000                 -1.831000
76.499600               -82.878000                 -1.835900
77.322200               -87.194000                 -1.838800
78.144800               -91.315000                 -1.865400
78.967300               -95.333000                 -2.119900
