

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 295,87мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               293.160000                 -0.287490
1.645200               289.080000                 -0.455710
2.467700               284.790000                 -0.622450
3.290300               280.800000                 -0.756730
4.112900               276.740000                 -0.880680
4.935500               272.650000                 -0.987910
5.758000               268.450000                 -1.137900
6.580600               264.440000                 -1.293300
7.403200               260.520000                 -1.399100
8.225800               256.610000                 -1.470900
9.048300               252.570000                 -1.558200
9.870900               248.500000                 -1.622700
10.693500               244.530000                 -1.682700
11.516100               240.490000                 -1.723700
12.338600               236.260000                 -1.844000
13.161200               231.810000                 -2.007100
13.983800               227.790000                 -1.989300
14.806400               223.600000                 -1.994800
15.629000               219.660000                 -2.094600
16.451500               215.600000                 -2.093100
17.274100               211.550000                 -2.171100
18.096700               207.630000                 -2.166400
18.919300               203.470000                 -2.272900
19.741800               199.400000                 -2.120900
20.564400               195.340000                 -2.082500
21.387000               190.860000                 -2.257900
22.209600               186.850000                 -2.084500
23.032100               183.050000                 -2.105900
23.854700               178.930000                 -2.271400
24.677300               174.560000                 -2.234500
25.499900               170.440000                 -2.251500
26.322400               166.560000                 -2.244100
27.145000               162.260000                 -2.282000
27.967600               158.060000                 -2.334400
28.790200               153.910000                 -2.276800
29.612700               149.600000                 -2.357300
30.435300               145.670000                 -2.288100
31.257900               141.640000                 -2.331700
32.080500               137.810000                 -2.215100
32.903100               133.580000                 -2.260600
33.725600               129.430000                 -2.420000
34.548200               125.460000                 -2.287900
35.370800               121.250000                 -2.281000
36.193400               117.200000                 -2.271200
37.015900               112.890000                 -2.276600
37.838500               109.010000                 -2.256200
38.661100               104.960000                 -2.223700
39.483700               100.950000                 -2.196900
40.306200               96.737000                 -2.261300
41.128800               92.571000                 -2.283700
41.951400               88.551000                 -2.319100
42.774000               84.337000                 -2.281500
43.596500               80.130000                 -2.292800
44.419100               75.572000                 -2.335400
45.241700               71.700000                 -2.319600
46.064300               67.846000                 -2.296700
46.886900               63.731000                 -2.348100
47.709400               59.725000                 -2.206500
48.532000               55.511000                 -2.284700
49.354600               51.514000                 -2.153600
50.177200               47.436000                 -2.255000
50.999700               43.189000                 -2.284700
51.822300               38.908000                 -2.322800
52.644900               34.789000                 -2.385500
53.467500               30.766000                 -2.363900
54.290000               26.788000                 -2.328200
55.112600               22.925000                 -2.411100
55.935200               18.480000                 -2.418500
56.757800               14.342000                 -2.319600
57.580300               10.280000                 -2.248800
58.402900               6.259900                 -2.250000
59.225500               2.131300                 -2.234300
60.048100               -1.965000                 -2.280300
60.870600               -6.160700                 -2.331400
61.693200               -10.384000                 -2.244900
62.515800               -14.441000                 -2.321600
63.338400               -18.540000                 -2.301900
64.161000               -22.511000                 -2.283500
64.983500               -26.885000                 -2.306400
65.806100               -30.916000                 -2.398100
66.628700               -34.930000                 -2.319900
67.451300               -38.823000                 -2.258400
68.273800               -42.903000                 -2.303200
69.096400               -47.205000                 -2.281800
69.919000               -51.303000                 -2.273600
70.741600               -55.508000                 -2.363200
71.564100               -59.447000                 -2.289100
72.386700               -63.581000                 -2.309800
73.209300               -67.617000                 -2.267000
74.031900               -71.727000                 -2.388000
74.854400               -75.586000                 -2.216100
75.677000               -79.606000                 -2.268700
76.499600               -83.822000                 -2.323600
77.322200               -88.025000                 -2.343000
78.144800               -92.403000                 -2.327500
78.967300               -96.451000                 -2.440100
