

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 324,15мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               321.600000                 -0.314790
1.645200               317.540000                 -0.545480
2.467700               313.630000                 -0.740010
3.290300               309.520000                 -0.951260
4.112900               305.400000                 -1.155900
4.935500               301.200000                 -1.420000
5.758000               297.010000                 -1.663500
6.580600               293.100000                 -1.897100
7.403200               288.890000                 -2.154900
8.225800               284.820000                 -2.370500
9.048300               280.980000                 -2.743400
9.870900               276.810000                 -3.071400
10.693500               272.770000                 -3.282000
11.516100               268.570000                 -3.454600
12.338600               264.570000                 -3.680100
13.161200               260.460000                 -4.093500
13.983800               256.330000                 -4.322500
14.806400               252.280000                 -4.401400
15.629000               248.100000                 -4.473300
16.451500               243.860000                 -4.778900
17.274100               239.870000                 -5.151300
18.096700               235.760000                 -4.970000
18.919300               231.400000                 -5.209300
19.741800               227.170000                 -5.148800
20.564400               223.280000                 -5.353200
21.387000               219.430000                 -5.547500
22.209600               215.440000                 -5.673900
23.032100               211.180000                 -5.265400
23.854700               207.110000                 -5.329100
24.677300               203.090000                 -5.297100
25.499900               199.050000                 -5.347800
26.322400               194.750000                 -5.424800
27.145000               190.520000                 -5.362000
27.967600               186.660000                 -5.584400
28.790200               182.510000                 -5.781400
29.612700               178.570000                 -6.083800
30.435300               174.250000                 -5.709800
31.257900               170.030000                 -6.057500
32.080500               166.190000                 -5.795100
32.903100               162.030000                 -5.677800
33.725600               157.620000                 -6.112400
34.548200               153.370000                 -5.719600
35.370800               149.060000                 -5.871900
36.193400               145.220000                 -5.750100
37.015900               141.470000                 -5.876500
37.838500               137.560000                 -5.811400
38.661100               133.120000                 -5.941700
39.483700               129.180000                 -5.787300
40.306200               125.080000                 -5.866900
41.128800               121.050000                 -6.246400
41.951400               116.880000                 -5.990600
42.774000               112.440000                 -6.287700
43.596500               108.580000                 -6.470000
44.419100               104.550000                 -6.061700
45.241700               100.590000                 -5.785300
46.064300               96.310000                 -5.832500
46.886900               92.142000                 -5.853900
47.709400               88.103000                 -5.848700
48.532000               83.961000                 -5.853400
49.354600               79.513000                 -6.158400
50.177200               75.385000                 -5.777400
50.999700               71.212000                 -6.418800
51.822300               67.294000                 -6.111200
52.644900               63.479000                 -5.698700
53.467500               59.362000                 -6.084100
54.290000               55.134000                 -5.919600
55.112600               51.176000                 -5.930400
55.935200               46.884000                 -5.944200
56.757800               42.665000                 -6.088000
57.580300               38.546000                 -6.087300
58.402900               34.431000                 -6.066200
59.225500               30.305000                 -5.936000
60.048100               26.434000                 -6.140400
60.870600               22.412000                 -6.083400
61.693200               18.180000                 -5.879700
62.515800               13.938000                 -5.725300
63.338400               9.816000                 -5.739100
64.161000               5.622600                 -5.721800
64.983500               1.537800                 -5.679800
65.806100               -2.588500                 -5.947400
66.628700               -6.915700                 -6.038900
67.451300               -11.042000                 -5.958400
68.273800               -15.032000                 -5.842800
69.096400               -19.216000                 -5.925200
69.919000               -23.262000                 -5.906800
70.741600               -27.423000                 -6.107700
71.564100               -31.517000                 -5.831500
72.386700               -35.645000                 -5.746900
73.209300               -39.506000                 -5.653500
74.031900               -43.381000                 -5.217700
74.854400               -47.835000                 -5.522600
75.677000               -52.042000                 -5.744700
76.499600               -56.106000                 -6.139900
77.322200               -59.944000                 -6.120300
78.144800               -64.313000                 -6.195800
78.967300               -68.455000                 -5.886600
