

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 322,69мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               320.240000                 -0.340120
1.645200               316.000000                 -0.568100
2.467700               312.290000                 -0.749600
3.290300               307.880000                 -0.965040
4.112900               303.670000                 -1.177300
4.935500               299.460000                 -1.432500
5.758000               295.510000                 -1.648000
6.580600               291.720000                 -1.886100
7.403200               287.380000                 -2.158000
8.225800               283.340000                 -2.422200
9.048300               279.550000                 -2.573900
9.870900               275.240000                 -2.846700
10.693500               271.310000                 -3.172500
11.516100               267.040000                 -3.511700
12.338600               262.970000                 -3.592800
13.161200               259.000000                 -3.811000
13.983800               254.970000                 -3.909600
14.806400               250.630000                 -4.492200
15.629000               246.590000                 -4.642500
16.451500               242.660000                 -4.570900
17.274100               238.380000                 -4.702500
18.096700               234.260000                 -4.677600
18.919300               230.000000                 -4.573600
19.741800               225.840000                 -5.074600
20.564400               221.880000                 -5.290200
21.387000               217.780000                 -5.030500
22.209600               213.810000                 -4.781200
23.032100               209.600000                 -4.986000
23.854700               205.560000                 -5.152800
24.677300               201.410000                 -5.065000
25.499900               197.540000                 -5.279700
26.322400               193.220000                 -5.281400
27.145000               189.070000                 -5.171700
27.967600               184.880000                 -5.084100
28.790200               180.920000                 -5.086400
29.612700               177.140000                 -5.363300
30.435300               172.830000                 -5.226500
31.257900               168.770000                 -5.557100
32.080500               164.580000                 -5.283100
32.903100               160.430000                 -5.488900
33.725600               156.240000                 -5.398700
34.548200               151.830000                 -5.445700
35.370800               147.930000                 -5.644100
36.193400               143.820000                 -5.595900
37.015900               140.080000                 -5.521200
37.838500               135.790000                 -5.412200
38.661100               131.710000                 -5.543100
39.483700               127.660000                 -5.301100
40.306200               123.490000                 -5.197800
41.128800               119.420000                 -5.275700
41.951400               115.200000                 -5.505700
42.774000               111.030000                 -5.365700
43.596500               107.050000                 -5.293700
44.419100               103.080000                 -5.468800
45.241700               99.104000                 -5.461400
46.064300               94.772000                 -5.249200
46.886900               90.685000                 -5.117800
47.709400               86.478000                 -5.176400
48.532000               82.384000                 -5.297400
49.354600               78.200000                 -5.298800
50.177200               73.928000                 -5.563000
50.999700               69.852000                 -5.394000
51.822300               65.781000                 -5.234200
52.644900               62.008000                 -5.193800
53.467500               57.713000                 -5.630100
54.290000               53.545000                 -5.597400
55.112600               49.484000                 -5.800300
55.935200               45.450000                 -5.545800
56.757800               41.282000                 -5.209800
57.580300               37.188000                 -5.154200
58.402900               33.018000                 -5.753800
59.225500               29.108000                 -5.573300
60.048100               25.019000                 -5.604800
60.870600               20.683000                 -5.352500
61.693200               16.584000                 -5.430900
62.515800               12.511000                 -5.461900
63.338400               8.435100                 -5.702400
64.161000               4.281000                 -5.433100
64.983500               0.242450                 -5.407800
65.806100               -4.080200                 -5.495300
66.628700               -8.317300                 -5.477600
67.451300               -12.460000                 -5.605800
68.273800               -16.517000                 -5.264400
69.096400               -20.419000                 -5.267600
69.919000               -24.592000                 -5.256300
70.741600               -28.670000                 -5.282100
71.564100               -32.718000                 -5.267100
72.386700               -36.950000                 -5.512800
73.209300               -40.915000                 -5.772800
74.031900               -44.951000                 -5.390800
74.854400               -49.098000                 -5.405100
75.677000               -53.421000                 -5.546000
76.499600               -57.529000                 -5.552400
77.322200               -61.424000                 -5.849700
78.144800               -65.634000                 -5.989900
78.967300               -69.887000                 -5.640700
