

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 314,07мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               311.700000                 -0.279380
1.645200               307.480000                 -0.502930
2.467700               303.200000                 -0.697460
3.290300               299.040000                 -0.906010
4.112900               294.930000                 -1.100800
4.935500               290.890000                 -1.278400
5.758000               286.910000                 -1.414100
6.580600               282.750000                 -1.644500
7.403200               279.000000                 -1.827800
8.225800               274.950000                 -2.061900
9.048300               270.960000                 -2.138400
9.870900               266.560000                 -2.436700
10.693500               262.530000                 -2.572700
11.516100               258.520000                 -2.728600
12.338600               254.690000                 -2.909900
13.161200               250.270000                 -3.127300
13.983800               246.270000                 -3.185300
14.806400               242.330000                 -3.303600
15.629000               238.230000                 -3.415200
16.451500               233.720000                 -3.606600
17.274100               229.380000                 -3.531600
18.096700               225.590000                 -3.692200
18.919300               221.590000                 -3.783200
19.741800               217.660000                 -3.990500
20.564400               213.330000                 -3.827700
21.387000               209.470000                 -3.787100
22.209600               205.380000                 -3.835100
23.032100               201.010000                 -4.275000
23.854700               196.910000                 -4.055200
24.677300               192.670000                 -3.979200
25.499900               188.590000                 -4.179900
26.322400               184.650000                 -3.816900
27.145000               180.540000                 -4.059100
27.967600               176.470000                 -3.826700
28.790200               172.170000                 -3.799600
29.612700               168.180000                 -4.130700
30.435300               164.000000                 -3.960000
31.257900               159.920000                 -4.075300
32.080500               155.610000                 -3.889400
32.903100               151.370000                 -3.947400
33.725600               147.490000                 -3.986800
34.548200               143.460000                 -4.293700
35.370800               139.370000                 -4.186500
36.193400               135.250000                 -4.313600
37.015900               131.150000                 -4.247700
37.838500               127.340000                 -4.155000
38.661100               123.270000                 -3.869200
39.483700               118.860000                 -3.980400
40.306200               114.660000                 -3.931200
41.128800               110.330000                 -4.446900
41.951400               106.530000                 -4.233000
42.774000               102.520000                 -4.103100
43.596500               98.474000                 -3.965900
44.419100               94.105000                 -4.045800
45.241700               90.232000                 -3.961200
46.064300               85.984000                 -4.125800
46.886900               81.742000                 -4.316600
47.709400               77.489000                 -3.982900
48.532000               73.358000                 -4.110800
49.354600               69.469000                 -4.092800
50.177200               65.594000                 -4.038400
50.999700               61.454000                 -4.030800
51.822300               57.286000                 -4.080000
52.644900               53.044000                 -4.064800
53.467500               49.017000                 -4.042100
54.290000               44.951000                 -3.949400
55.112600               40.767000                 -3.786800
55.935200               36.539000                 -4.080000
56.757800               32.394000                 -4.133100
57.580300               28.423000                 -3.986300
58.402900               24.469000                 -3.834300
59.225500               20.288000                 -3.835100
60.048100               16.143000                 -4.086100
60.870600               11.986000                 -4.127000
61.693200               7.850900                 -4.077300
62.515800               3.796100                 -3.833100
63.338400               -0.346360                 -3.997100
64.161000               -4.620500                 -4.298900
64.983500               -8.622100                 -4.322700
65.806100               -12.748000                 -4.143400
66.628700               -16.833000                 -3.954800
67.451300               -20.909000                 -3.916500
68.273800               -24.982000                 -4.186000
69.096400               -29.120000                 -4.036000
69.919000               -33.225000                 -4.036200
70.741600               -37.218000                 -4.135600
71.564100               -41.194000                 -4.149800
72.386700               -45.217000                 -4.249900
73.209300               -49.525000                 -4.210400
74.031900               -53.746000                 -3.957000
74.854400               -57.633000                 -4.188700
75.677000               -61.766000                 -4.023700
76.499600               -65.964000                 -4.212800
77.322200               -70.095000                 -4.017800
78.144800               -73.956000                 -3.947400
78.967300               -77.724000                 -4.154800
