

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 311,86мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               309.450000                 -0.316020
1.645200               305.250000                 -0.537360
2.467700               301.000000                 -0.686150
3.290300               296.930000                 -0.845760
4.112900               292.840000                 -1.034600
4.935500               288.770000                 -1.202400
5.758000               284.620000                 -1.349700
6.580600               280.670000                 -1.433300
7.403200               276.620000                 -1.535100
8.225800               272.520000                 -1.617000
9.048300               268.540000                 -1.742200
9.870900               264.340000                 -1.985400
10.693500               260.250000                 -2.034100
11.516100               256.490000                 -2.117700
12.338600               252.320000                 -2.244900
13.161200               248.090000                 -2.375000
13.983800               244.000000                 -2.404500
14.806400               239.960000                 -2.445800
15.629000               235.840000                 -2.530600
16.451500               231.680000                 -2.514400
17.274100               227.260000                 -2.514200
18.096700               223.410000                 -2.700600
18.919300               219.390000                 -2.730300
19.741800               215.510000                 -2.575400
20.564400               211.120000                 -2.699100
21.387000               207.030000                 -2.689000
22.209600               203.220000                 -2.701600
23.032100               199.210000                 -2.824800
23.854700               194.820000                 -2.810500
24.677300               190.430000                 -2.945500
25.499900               186.500000                 -2.697100
26.322400               182.570000                 -2.708700
27.145000               178.540000                 -2.785200
27.967600               174.290000                 -2.763500
28.790200               170.270000                 -2.877100
29.612700               166.180000                 -2.852600
30.435300               161.960000                 -2.827700
31.257900               157.750000                 -2.899000
32.080500               153.460000                 -2.797500
32.903100               149.180000                 -2.798200
33.725600               145.090000                 -2.706200
34.548200               141.270000                 -2.880300
35.370800               137.440000                 -2.715800
36.193400               133.000000                 -2.798000
37.015900               129.050000                 -2.803100
37.838500               125.130000                 -2.777800
38.661100               121.140000                 -2.977700
39.483700               116.690000                 -2.734800
40.306200               112.370000                 -2.740700
41.128800               108.510000                 -2.890700
41.951400               104.580000                 -2.775800
42.774000               100.450000                 -2.754900
43.596500               96.303000                 -2.803400
44.419100               92.144000                 -2.741400
45.241700               88.076000                 -2.702800
46.064300               84.051000                 -2.993700
46.886900               79.717000                 -2.879600
47.709400               75.371000                 -2.821300
48.532000               71.266000                 -2.860400
49.354600               67.453000                 -2.813500
50.177200               63.636000                 -2.947700
50.999700               59.358000                 -2.699800
51.822300               55.160000                 -2.743400
52.644900               51.165000                 -2.793500
53.467500               47.140000                 -2.751500
54.290000               42.977000                 -2.731300
55.112600               38.587000                 -2.978000
55.935200               34.452000                 -3.163900
56.757800               30.593000                 -2.866800
57.580300               26.545000                 -2.750200
58.402900               22.460000                 -2.956300
59.225500               18.244000                 -2.903200
60.048100               14.062000                 -2.882800
60.870600               10.070000                 -2.773100
61.693200               5.878900                 -2.915500
62.515800               1.886500                 -2.916700
63.338400               -2.362200                 -2.974500
64.161000               -6.557800                 -2.821600
64.983500               -10.862000                 -2.950400
65.806100               -14.974000                 -3.117900
66.628700               -19.101000                 -3.004300
67.451300               -23.035000                 -2.929800
68.273800               -27.407000                 -2.985600
69.096400               -31.258000                 -2.867800
69.919000               -35.488000                 -2.820600
70.741600               -39.345000                 -2.966700
71.564100               -43.416000                 -2.972100
72.386700               -47.630000                 -2.905900
73.209300               -51.742000                 -2.805300
74.031900               -55.912000                 -2.810800
74.854400               -59.983000                 -2.789100
75.677000               -64.177000                 -2.990500
76.499600               -68.271000                 -2.941800
77.322200               -72.284000                 -2.911800
78.144800               -76.094000                 -2.784400
78.967300               -80.040000                 -2.951700
