

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 314,16мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               311.810000                 -0.271750
1.645200               307.520000                 -0.484240
2.467700               303.470000                 -0.662290
3.290300               299.240000                 -0.906260
4.112900               295.120000                 -1.073700
4.935500               290.980000                 -1.308900
5.758000               287.070000                 -1.422700
6.580600               282.910000                 -1.615800
7.403200               278.930000                 -1.850400
8.225800               274.920000                 -2.017100
9.048300               270.830000                 -2.203500
9.870900               266.410000                 -2.407900
10.693500               262.540000                 -2.446000
11.516100               258.440000                 -2.701600
12.338600               254.640000                 -2.614300
13.161200               250.400000                 -2.922600
13.983800               246.380000                 -3.031800
14.806400               242.260000                 -2.856000
15.629000               238.280000                 -3.177700
16.451500               234.000000                 -3.277300
17.274100               229.550000                 -3.464900
18.096700               225.470000                 -3.455300
18.919300               221.740000                 -3.433900
19.741800               217.870000                 -3.624800
20.564400               213.510000                 -3.650400
21.387000               209.450000                 -3.583200
22.209600               205.400000                 -3.445000
23.032100               201.150000                 -3.710600
23.854700               197.060000                 -3.819100
24.677300               192.800000                 -3.727600
25.499900               188.690000                 -4.211100
26.322400               184.880000                 -3.764200
27.145000               180.870000                 -3.646200
27.967600               176.530000                 -3.834100
28.790200               172.220000                 -4.107100
29.612700               168.280000                 -4.041400
30.435300               164.160000                 -3.721200
31.257900               160.020000                 -3.803300
32.080500               155.610000                 -3.844200
32.903100               151.440000                 -3.933400
33.725600               147.410000                 -3.916500
34.548200               143.640000                 -4.004000
35.370800               139.700000                 -4.051500
36.193400               135.500000                 -4.126500
37.015900               131.260000                 -3.827400
37.838500               127.190000                 -3.873900
38.661100               123.330000                 -4.045800
39.483700               119.000000                 -3.795200
40.306200               114.620000                 -3.765500
41.128800               110.670000                 -3.845400
41.951400               106.700000                 -3.889900
42.774000               102.780000                 -3.578800
43.596500               98.644000                 -3.557400
44.419100               94.356000                 -3.697300
45.241700               90.336000                 -3.741400
46.064300               86.222000                 -3.711100
46.886900               82.014000                 -3.729600
47.709400               77.722000                 -4.266400
48.532000               73.669000                 -3.839200
49.354600               69.658000                 -3.856200
50.177200               65.601000                 -3.943500
50.999700               61.482000                 -3.723900
51.822300               57.335000                 -4.117100
52.644900               52.945000                 -4.203900
53.467500               49.110000                 -4.209400
54.290000               45.069000                 -3.948900
55.112600               40.887000                 -3.712800
55.935200               36.574000                 -4.204900
56.757800               32.597000                 -3.795900
57.580300               28.575000                 -3.781200
58.402900               24.419000                 -4.014300
59.225500               20.237000                 -3.970300
60.048100               16.108000                 -3.926300
60.870600               12.160000                 -3.783900
61.693200               7.890200                 -3.958300
62.515800               3.888500                 -3.928000
63.338400               -0.198580                 -3.803300
64.161000               -4.509600                 -3.752700
64.983500               -8.737600                 -3.797200
65.806100               -12.748000                 -3.806000
66.628700               -16.817000                 -4.015800
67.451300               -20.840000                 -3.923100
68.273800               -24.887000                 -3.786600
69.096400               -29.055000                 -4.058400
69.919000               -33.246000                 -3.723200
70.741600               -37.416000                 -3.695100
71.564100               -41.194000                 -3.780000
72.386700               -45.254000                 -4.357700
73.209300               -49.666000                 -4.153300
74.031900               -53.723000                 -3.905400
74.854400               -57.850000                 -3.863100
75.677000               -61.768000                 -3.556900
76.499600               -65.950000                 -3.583700
77.322200               -70.007000                 -3.505500
78.144800               -74.200000                 -3.265000
78.967300               -77.900000                 -3.407400
