

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 314,59мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               312.130000                 -0.276920
1.645200               308.150000                 -0.484980
2.467700               303.670000                 -0.733860
3.290300               299.540000                 -0.936510
4.112900               295.540000                 -1.215900
4.935500               291.580000                 -1.395700
5.758000               287.540000                 -1.580600
6.580600               283.420000                 -1.817200
7.403200               279.560000                 -2.124100
8.225800               275.630000                 -2.194200
9.048300               271.430000                 -2.496000
9.870900               266.940000                 -2.712100
10.693500               263.150000                 -2.874400
11.516100               259.180000                 -3.260100
12.338600               255.130000                 -3.269700
13.161200               251.000000                 -3.572600
13.983800               247.020000                 -3.695600
14.806400               242.780000                 -3.849800
15.629000               238.790000                 -3.742100
16.451500               234.590000                 -4.060600
17.274100               229.950000                 -4.244000
18.096700               226.070000                 -4.018300
18.919300               222.030000                 -4.326200
19.741800               218.230000                 -3.991500
20.564400               213.920000                 -4.590800
21.387000               209.630000                 -4.529800
22.209600               205.550000                 -4.713800
23.032100               201.660000                 -4.560800
23.854700               197.430000                 -4.519500
24.677300               193.190000                 -4.582200
25.499900               189.120000                 -4.658200
26.322400               185.000000                 -4.784100
27.145000               181.080000                 -4.601100
27.967600               176.930000                 -4.677400
28.790200               172.860000                 -4.797900
29.612700               168.750000                 -4.812600
30.435300               164.530000                 -4.983100
31.257900               160.250000                 -4.578300
32.080500               155.970000                 -4.564200
32.903100               151.770000                 -4.792500
33.725600               147.790000                 -4.783600
34.548200               143.780000                 -4.791500
35.370800               139.920000                 -4.908300
36.193400               135.890000                 -4.748200
37.015900               131.680000                 -4.864500
37.838500               127.670000                 -4.755300
38.661100               123.490000                 -4.976200
39.483700               119.340000                 -4.828900
40.306200               115.070000                 -4.698500
41.128800               111.040000                 -4.940000
41.951400               107.020000                 -4.671700
42.774000               102.810000                 -4.748200
43.596500               98.995000                 -4.926200
44.419100               94.728000                 -4.787300
45.241700               90.733000                 -5.080400
46.064300               86.665000                 -4.896700
46.886900               82.412000                 -4.809700
47.709400               78.137000                 -4.787300
48.532000               73.759000                 -4.814800
49.354600               69.935000                 -4.990400
50.177200               66.019000                 -4.974200
50.999700               62.015000                 -4.936800
51.822300               57.799000                 -4.782900
52.644900               53.513000                 -4.839200
53.467500               49.666000                 -4.927200
54.290000               45.374000                 -4.967300
55.112600               41.326000                 -4.869400
55.935200               37.126000                 -4.906300
56.757800               33.032000                 -4.924000
57.580300               29.168000                 -5.062000
58.402900               24.908000                 -4.829100
59.225500               20.907000                 -5.010600
60.048100               16.632000                 -4.753100
60.870600               12.640000                 -4.834300
61.693200               8.490500                 -5.070100
62.515800               4.283400                 -4.588600
63.338400               0.163950                 -4.768400
64.161000               -3.907000                 -4.939500
64.983500               -8.167200                 -5.037900
65.806100               -12.100000                 -4.813100
66.628700               -16.184000                 -4.878500
67.451300               -20.163000                 -4.791700
68.273800               -24.338000                 -4.722100
69.096400               -28.596000                 -4.981800
69.919000               -32.796000                 -4.890100
70.741600               -36.666000                 -4.710300
71.564100               -40.585000                 -4.714000
72.386700               -44.690000                 -4.884700
73.209300               -49.006000                 -4.977400
74.031900               -53.033000                 -4.897700
74.854400               -57.266000                 -5.025900
75.677000               -61.182000                 -4.760000
76.499600               -65.206000                 -4.654000
77.322200               -69.711000                 -5.098400
78.144800               -73.595000                 -5.023400
78.967300               -77.447000                 -5.055600
