

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 312,5мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               309.960000                 -0.307910
1.645200               305.780000                 -0.513510
2.467700               301.910000                 -0.652950
3.290300               297.380000                 -0.829280
4.112900               293.380000                 -0.955200
4.935500               289.350000                 -1.066100
5.758000               285.110000                 -1.255000
6.580600               281.180000                 -1.393700
7.403200               277.260000                 -1.514200
8.225800               273.320000                 -1.607400
9.048300               269.200000                 -1.780000
9.870900               265.050000                 -2.017900
10.693500               261.010000                 -2.134000
11.516100               257.000000                 -2.123900
12.338600               252.960000                 -2.188100
13.161200               248.870000                 -2.172300
13.983800               244.730000                 -2.195700
14.806400               240.660000                 -2.199100
15.629000               236.360000                 -2.432700
16.451500               232.250000                 -2.531600
17.274100               227.970000                 -2.522500
18.096700               223.760000                 -2.561100
18.919300               220.100000                 -2.469600
19.741800               215.980000                 -2.540000
20.564400               211.840000                 -2.754400
21.387000               207.660000                 -2.586500
22.209600               203.590000                 -2.597300
23.032100               199.760000                 -2.636100
23.854700               195.380000                 -2.850600
24.677300               190.990000                 -2.759600
25.499900               187.190000                 -2.742400
26.322400               183.150000                 -2.682100
27.145000               179.220000                 -2.763500
27.967600               174.980000                 -2.873000
28.790200               170.940000                 -2.811500
29.612700               166.740000                 -2.824000
30.435300               162.680000                 -2.732100
31.257900               158.450000                 -2.836300
32.080500               154.100000                 -2.825300
32.903100               149.820000                 -2.819100
33.725600               145.750000                 -2.689500
34.548200               141.810000                 -2.883800
35.370800               137.990000                 -2.693200
36.193400               133.700000                 -2.731300
37.015900               129.750000                 -2.793300
37.838500               125.650000                 -2.813700
38.661100               121.530000                 -2.874900
39.483700               117.270000                 -2.775100
40.306200               113.110000                 -2.705000
41.128800               109.130000                 -2.842200
41.951400               104.990000                 -2.616000
42.774000               101.140000                 -2.725700
43.596500               96.776000                 -2.662700
44.419100               92.906000                 -2.757100
45.241700               88.748000                 -2.645000
46.064300               84.718000                 -2.818400
46.886900               80.352000                 -2.923900
47.709400               76.253000                 -2.964900
48.532000               71.822000                 -2.910600
49.354600               68.042000                 -2.799700
50.177200               64.091000                 -2.954400
50.999700               60.016000                 -3.004600
51.822300               55.702000                 -2.825500
52.644900               51.664000                 -2.567500
53.467500               47.475000                 -2.656100
54.290000               43.639000                 -2.811500
55.112600               39.261000                 -2.867300
55.935200               35.167000                 -3.033300
56.757800               31.101000                 -2.679700
57.580300               27.155000                 -2.632200
58.402900               23.033000                 -2.663900
59.225500               18.948000                 -2.701300
60.048100               14.649000                 -2.714600
60.870600               10.601000                 -2.719500
61.693200               6.373100                 -2.666400
62.515800               2.156700                 -2.730800
63.338400               -1.849600                 -2.525700
64.161000               -5.957400                 -2.704300
64.983500               -10.280000                 -2.722000
65.806100               -14.279000                 -2.829200
66.628700               -18.406000                 -2.722700
67.451300               -22.237000                 -2.667100
68.273800               -26.541000                 -2.751000
69.096400               -30.815000                 -2.678000
69.919000               -34.872000                 -2.929000
70.741600               -38.680000                 -2.719000
71.564100               -42.785000                 -2.711400
72.386700               -46.935000                 -2.666600
73.209300               -51.128000                 -2.536000
74.031900               -55.222000                 -2.697400
74.854400               -59.376000                 -2.787400
75.677000               -63.532000                 -2.847400
76.499600               -67.518000                 -2.721000
77.322200               -71.459000                 -2.611300
78.144800               -75.637000                 -2.752000
78.967300               -79.382000                 -2.665600
