

Цикл № 1
Шаг  № 1
Точек  96
Линейная потенцио. развертка , ЭДС 278,64мВ, Скорость развертки 5,0013 мВ/с.
Время, с.              Потенциал, мВ            Ток, мкА
0.822600               276.110000                 -0.207320
1.645200               271.910000                 -0.312330
2.467700               267.720000                 -0.383900
3.290300               263.730000                 -0.442680
4.112900               259.460000                 -0.519160
4.935500               255.430000                 -0.525060
5.758000               251.240000                 -0.564660
6.580600               247.250000                 -0.597610
7.403200               243.030000                 -0.643600
8.225800               239.010000                 -0.662050
9.048300               234.900000                 -0.697950
9.870900               230.830000                 -0.725990
10.693500               226.710000                 -0.718860
11.516100               222.480000                 -0.787470
12.338600               218.450000                 -0.823380
13.161200               214.340000                 -0.821410
13.983800               210.210000                 -0.799280
14.806400               206.110000                 -0.785510
15.629000               201.950000                 -0.798790
16.451500               198.060000                 -0.825590
17.274100               193.940000                 -0.793620
18.096700               189.780000                 -0.795100
18.919300               185.760000                 -0.773450
19.741800               181.500000                 -0.744190
20.564400               177.540000                 -0.691310
21.387000               173.360000                 -0.757710
22.209600               169.380000                 -0.772220
23.032100               165.400000                 -0.738780
23.854700               161.300000                 -0.741480
24.677300               157.280000                 -0.759190
25.499900               152.860000                 -0.771240
26.322400               148.620000                 -0.722050
27.145000               144.450000                 -0.810840
27.967600               140.320000                 -0.794600
28.790200               136.190000                 -0.797800
29.612700               132.120000                 -0.808620
30.435300               128.050000                 -0.789930
31.257900               124.060000                 -0.758450
32.080500               119.900000                 -0.697460
32.903100               115.680000                 -0.634500
33.725600               111.650000                 -0.772220
34.548200               107.600000                 -0.799030
35.370800               103.550000                 -0.735340
36.193400               99.600000                 -0.743700
37.015900               95.393000                 -0.801240
37.838500               91.285000                 -0.757710
38.661100               87.348000                 -0.712960
39.483700               83.174000                 -0.708040
40.306200               78.955000                 -0.758210
41.128800               74.745000                 -0.787230
41.951400               70.737000                 -0.789930
42.774000               66.548000                 -0.833710
43.596500               62.498000                 -0.811820
44.419100               58.563000                 -0.754760
45.241700               54.478000                 -0.771000
46.064300               50.387000                 -0.783540
46.886900               46.343000                 -0.723530
47.709400               42.275000                 -0.700170
48.532000               38.109000                 -0.733860
49.354600               33.812000                 -0.766080
50.177200               29.898000                 -0.743450
50.999700               25.686000                 -0.770010
51.822300               21.819000                 -0.768540
52.644900               17.586000                 -0.750340
53.467500               13.554000                 -0.708530
54.290000               9.612800                 -0.734110
55.112600               5.546400                 -0.716400
55.935200               1.383200                 -0.705330
56.757800               -2.775500                 -0.698200
57.580300               -6.989600                 -0.703610
58.402900               -11.088000                 -0.726240
59.225500               -15.198000                 -0.697710
60.048100               -19.332000                 -0.716150
60.870600               -23.442000                 -0.771000
61.693200               -27.517000                 -0.795340
62.515800               -31.672000                 -0.786000
63.338400               -35.821000                 -0.770750
64.161000               -39.823000                 -0.780340
64.983500               -43.870000                 -0.785510
65.806100               -48.048000                 -0.819200
66.628700               -52.125000                 -0.807640
67.451300               -56.261000                 -0.761160
68.273800               -60.350000                 -0.803700
69.096400               -64.530000                 -0.814030
69.919000               -68.695000                 -0.855600
70.741600               -72.997000                 -0.832720
71.564100               -76.696000                 -0.785010
72.386700               -80.659000                 -0.758210
73.209300               -85.000000                 -0.786980
74.031900               -89.156000                 -0.821170
74.854400               -93.239000                 -0.856830
75.677000               -97.409000                 -0.861740
76.499600               -101.540000                 -0.840100
77.322200               -105.530000                 -0.834940
78.144800               -109.870000                 -0.874530
78.967300               -113.770000                 -0.860020
